data_model,cache_kind,sequence_length,head_dim,heads,seed,transform_path,requested_retention_ratio,retained_components,total_components,actual_component_fraction,selected_frequency_energy_retention,reconstruction_energy_retention,reported_energy_retention,reconstruction_relative_mse,reconstruction_mse,metric_definition
historical_gaussian_rope_like,K,32,64,4,0,dct_ii_ortho,0.1,3,32,0.09375,0.0940144339796,0.0940144339796,0.0940144339796,0.90598556602,0.907412105098,orthonormal DCT-II; time-domain reconstruction energy
historical_gaussian_rope_like,V,32,64,4,3,rfft_drop_imag_historical,0.75,12,17,0.705882352941,0.726768908979,0.376801553825,0.38721794406,0.623198446175,0.606135683432,historical rFFT fallback; imaginary part discarded before irFFT
historical_gaussian_rope_like,V,32,64,4,3,rfft_drop_imag_historical,0.9,15,17,0.882352941176,0.906857605605,0.46997114402,0.474796480401,0.53002885598,0.515517015214,historical rFFT fallback; imaginary part discarded before irFFT
smooth_dct_decay_positive_control,K,32,64,4,3,dct_ii_ortho,0.1,3,32,0.09375,0.714495483953,0.714495483953,0.714495483953,0.285504516047,0.0280731359706,orthonormal DCT-II; time-domain reconstruction energy
smooth_dct_decay_positive_control,K,32,64,4,3,dct_ii_ortho,0.25,8,32,0.25,0.958888934893,0.958888934893,0.958888934893,0.0411110651075,0.00404237570962,orthonormal DCT-II; time-domain reconstruction energy
smooth_dct_decay_positive_control,K,32,64,4,3,dct_ii_ortho,0.3,9,32,0.28125,0.971873011377,0.971873011377,0.971873011377,0.0281269886229,0.00276567525791,orthonormal DCT-II; time-domain reconstruction energy
smooth_dct_decay_positive_control,K,32,64,4,3,dct_ii_ortho,0.5,16,32,0.5,0.998414358815,0.998414358815,0.998414358815,0.00158564118509,0.000155913192569,orthonormal DCT-II; time-domain reconstruction energy
smooth_dct_decay_positive_control,K,32,64,4,3,dct_ii_ortho,0.7,22,32,0.6875,0.99985950043,0.99985950043,0.99985950043,0.000140499570212,1.381506532e-05,orthonormal DCT-II; time-domain reconstruction energy
smooth_dct_decay_positive_control,K,32,64,4,3,dct_ii_ortho,0.75,24,32,0.75,0.999937256188,0.999937256188,0.999937256188,6.27438115836e-05,6.16948403579e-06,orthonormal DCT-II; time-domain reconstruction energy
smooth_dct_decay_positive_control,K,32,64,4,3,dct_ii_ortho,0.9,28,32,0.875,0.999989009397,0.999989009397,0.999989009397,1.09906030749e-05,1.08068586372e-06,orthonormal DCT-II; time-domain reconstruction energy
smooth_dct_decay_positive_control,K,32,64,4,3,rfft_parseval,0.1,1,17,0.0588235294118,0.343974764607,0.343974764607,0.343974764607,0.656025235393,0.0645057594475,rFFT with Parseval endpoint weights; complex coefficients preserved
smooth_dct_decay_positive_control,K,32,64,4,3,rfft_parseval,0.25,4,17,0.235294117647,0.907889236495,0.907889236495,0.907889236495,0.0921107635053,0.00905708261304,rFFT with Parseval endpoint weights; complex coefficients preserved
smooth_dct_decay_positive_control,K,32,64,4,3,rfft_parseval,0.3,5,17,0.294117647059,0.942855257608,0.942855257608,0.942855257608,0.0571447423918,0.0056189378206,rFFT with Parseval endpoint weights; complex coefficients preserved
smooth_dct_decay_positive_control,K,32,64,4,3,rfft_parseval,0.5,8,17,0.470588235294,0.980283817965,0.980283817965,0.980283817965,0.0197161820351,0.00193865605615,rFFT with Parseval endpoint weights; complex coefficients preserved
smooth_dct_decay_positive_control,K,32,64,4,3,rfft_parseval,0.7,11,17,0.647058823529,0.990505652581,0.990505652581,0.990505652581,0.00949434741928,0.000933561786495,rFFT with Parseval endpoint weights; complex coefficients preserved
smooth_dct_decay_positive_control,K,32,64,4,3,rfft_parseval,0.75,12,17,0.705882352941,0.992588279093,0.992588279093,0.992588279093,0.00741172090743,0.000728780937306,rFFT with Parseval endpoint weights; complex coefficients preserved
smooth_dct_decay_positive_control,K,32,64,4,3,rfft_parseval,0.9,15,17,0.882352941176,0.99771379622,0.99771379622,0.99771379622,0.00228620378006,0.000224798228983,rFFT with Parseval endpoint weights; complex coefficients preserved
smooth_dct_decay_positive_control,K,32,64,4,3,rfft_drop_imag_historical,0.1,1,17,0.0588235294118,0.343974764607,0.343974764607,0.511589159422,0.656025235393,0.0645057594475,historical rFFT fallback; imaginary part discarded before irFFT
smooth_dct_decay_positive_control,K,32,64,4,3,rfft_drop_imag_historical,0.25,4,17,0.235294117647,0.907889236495,0.585483932671,0.691185869698,0.414516067329,0.0407586054372,historical rFFT fallback; imaginary part discarded before irFFT
smooth_dct_decay_positive_control,K,32,64,4,3,rfft_drop_imag_historical,0.3,5,17,0.294117647059,0.942855257608,0.598933369167,0.701187455017,0.401066630833,0.0394361469882,historical rFFT fallback; imaginary part discarded before irFFT
smooth_dct_decay_positive_control,K,32,64,4,3,rfft_drop_imag_historical,0.5,8,17,0.470588235294,0.980283817965,0.614816605401,0.712998919563,0.385183394599,0.03787437747,historical rFFT fallback; imaginary part discarded before irFFT
smooth_dct_decay_positive_control,K,32,64,4,3,rfft_drop_imag_historical,0.7,11,17,0.647058823529,0.990505652581,0.620839250338,0.717477620006,0.379160749662,0.0372821818279,historical rFFT fallback; imaginary part discarded before irFFT
smooth_dct_decay_positive_control,K,32,64,4,3,rfft_drop_imag_historical,0.75,12,17,0.705882352941,0.992588279093,0.622434233936,0.718663719106,0.377565766064,0.037125350013,historical rFFT fallback; imaginary part discarded before irFFT
smooth_dct_decay_positive_control,K,32,64,4,3,rfft_drop_imag_historical,0.9,15,17,0.882352941176,0.99771379622,0.627069529525,0.722110726297,0.372930470475,0.0366695698903,historical rFFT fallback; imaginary part discarded before irFFT
smooth_dct_decay_positive_control,V,32,64,4,3,dct_ii_ortho,0.1,3,32,0.09375,0.700389270218,0.700389270218,0.700389270218,0.299610729782,0.0282180405321,orthonormal DCT-II; time-domain reconstruction energy
smooth_dct_decay_positive_control,V,32,64,4,3,dct_ii_ortho,0.25,8,32,0.25,0.959743133784,0.959743133784,0.959743133784,0.0402568662159,0.00379148598383,orthonormal DCT-II; time-domain reconstruction energy
smooth_dct_decay_positive_control,V,32,64,4,3,dct_ii_ortho,0.3,9,32,0.28125,0.973079903383,0.973079903383,0.973079903383,0.0269200966167,0.00253539777434,orthonormal DCT-II; time-domain reconstruction energy
smooth_dct_decay_positive_control,V,32,64,4,3,dct_ii_ortho,0.5,16,32,0.5,0.998370751573,0.998370751573,0.998370751573,0.00162924842699,0.000153446434255,orthonormal DCT-II; time-domain reconstruction energy
smooth_dct_decay_positive_control,V,32,64,4,3,dct_ii_ortho,0.7,22,32,0.6875,0.999858683074,0.999858683074,0.999858683074,0.000141316926078,1.33095592098e-05,orthonormal DCT-II; time-domain reconstruction energy
smooth_dct_decay_positive_control,V,32,64,4,3,dct_ii_ortho,0.75,24,32,0.75,0.999939085684,0.999939085684,0.999939085684,6.09143157282e-05,5.73705298021e-06,orthonormal DCT-II; time-domain reconstruction energy
smooth_dct_decay_positive_control,V,32,64,4,3,dct_ii_ortho,0.9,28,32,0.875,0.999989495104,0.999989495104,0.999989495104,1.05048959533e-05,9.89375714316e-07,orthonormal DCT-II; time-domain reconstruction energy
smooth_dct_decay_positive_control,V,32,64,4,3,rfft_parseval,0.1,1,17,0.0588235294118,0.321858593445,0.321858593445,0.321858593445,0.678141406555,0.0638689465847,rFFT with Parseval endpoint weights; complex coefficients preserved
smooth_dct_decay_positive_control,V,32,64,4,3,rfft_parseval,0.25,4,17,0.235294117647,0.90531304095,0.90531304095,0.90531304095,0.0946869590497,0.00891783965903,rFFT with Parseval endpoint weights; complex coefficients preserved
smooth_dct_decay_positive_control,V,32,64,4,3,rfft_parseval,0.3,5,17,0.294117647059,0.942376107329,0.942376107329,0.942376107329,0.0576238926711,0.00542715322709,rFFT with Parseval endpoint weights; complex coefficients preserved
smooth_dct_decay_positive_control,V,32,64,4,3,rfft_parseval,0.5,8,17,0.470588235294,0.980157357982,0.980157357982,0.980157357982,0.0198426420184,0.00186882651748,rFFT with Parseval endpoint weights; complex coefficients preserved
smooth_dct_decay_positive_control,V,32,64,4,3,rfft_parseval,0.7,11,17,0.647058823529,0.990282978251,0.990282978251,0.990282978251,0.00971702174855,0.00091517187569,rFFT with Parseval endpoint weights; complex coefficients preserved
smooth_dct_decay_positive_control,V,32,64,4,3,rfft_parseval,0.75,12,17,0.705882352941,0.992457810453,0.992457810453,0.992457810453,0.00754218954666,0.000710341083188,rFFT with Parseval endpoint weights; complex coefficients preserved
smooth_dct_decay_positive_control,V,32,64,4,3,rfft_parseval,0.9,15,17,0.882352941176,0.997662490827,0.997662490827,0.997662490827,0.00233750917291,0.000220152090792,rFFT with Parseval endpoint weights; complex coefficients preserved
smooth_dct_decay_positive_control,V,32,64,4,3,rfft_drop_imag_historical,0.1,1,17,0.0588235294118,0.321858593445,0.321858593445,0.486693781541,0.678141406555,0.0638689465847,historical rFFT fallback; imaginary part discarded before irFFT
smooth_dct_decay_positive_control,V,32,64,4,3,rfft_drop_imag_historical,0.25,4,17,0.235294117647,0.90531304095,0.555113195261,0.663050054966,0.444886804739,0.0419004816598,historical rFFT fallback; imaginary part discarded before irFFT
smooth_dct_decay_positive_control,V,32,64,4,3,rfft_drop_imag_historical,0.3,5,17,0.294117647059,0.942376107329,0.569269079238,0.673752861796,0.430730920762,0.0405672473389,historical rFFT fallback; imaginary part discarded before irFFT
smooth_dct_decay_positive_control,V,32,64,4,3,rfft_drop_imag_historical,0.5,8,17,0.470588235294,0.980157357982,0.583742083336,0.684695432909,0.416257916664,0.0392041459021,historical rFFT fallback; imaginary part discarded before irFFT
smooth_dct_decay_positive_control,V,32,64,4,3,rfft_drop_imag_historical,0.7,11,17,0.647058823529,0.990282978251,0.589597869595,0.689122803836,0.410402130405,0.0386526342319,historical rFFT fallback; imaginary part discarded before irFFT
smooth_dct_decay_positive_control,V,32,64,4,3,rfft_drop_imag_historical,0.75,12,17,0.705882352941,0.992457810453,0.591263409064,0.690382064454,0.408736590936,0.0384957698223,historical rFFT fallback; imaginary part discarded before irFFT
smooth_dct_decay_positive_control,V,32,64,4,3,rfft_drop_imag_historical,0.9,15,17,0.882352941176,0.997662490827,0.595963086314,0.693935338686,0.404036913686,0.0380531432073,historical rFFT fallback; imaginary part discarded before irFFT
historical_gaussian_rope_like,K,32,64,4,4,dct_ii_ortho,0.1,3,32,0.09375,0.0931601220463,0.0931601220463,0.0931601220463,0.906839877954,0.892725012216,orthonormal DCT-II; time-domain reconstruction energy
historical_gaussian_rope_like,K,32,64,4,4,dct_ii_ortho,0.25,8,32,0.25,0.250637830741,0.250637830741,0.250637830741,0.749362169259,0.737698427219,orthonormal DCT-II; time-domain reconstruction energy
historical_gaussian_rope_like,K,32,64,4,4,dct_ii_ortho,0.3,9,32,0.28125,0.286449930885,0.286449930885,0.286449930885,0.713550069115,0.702443738585,orthonormal DCT-II; time-domain reconstruction energy
historical_gaussian_rope_like,K,32,64,4,4,dct_ii_ortho,0.5,16,32,0.5,0.494105827409,0.494105827409,0.494105827409,0.505894172591,0.498019983887,orthonormal DCT-II; time-domain reconstruction energy
historical_gaussian_rope_like,K,32,64,4,4,dct_ii_ortho,0.7,22,32,0.6875,0.692699099182,0.692699099182,0.692699099182,0.307300900818,0.302517795154,orthonormal DCT-II; time-domain reconstruction energy
historical_gaussian_rope_like,K,32,64,4,4,dct_ii_ortho,0.75,24,32,0.75,0.754330105152,0.754330105152,0.754330105152,0.245669894848,0.241846069203,orthonormal DCT-II; time-domain reconstruction energy
historical_gaussian_rope_like,K,32,64,4,4,dct_ii_ortho,0.9,28,32,0.875,0.877003999328,0.877003999328,0.877003999328,0.122996000672,0.121081581072,orthonormal DCT-II; time-domain reconstruction energy
historical_gaussian_rope_like,K,32,64,4,4,rfft_parseval,0.1,1,17,0.0588235294118,0.0342803343421,0.0342803343421,0.0342803343421,0.965719665658,0.95068834232,rFFT with Parseval endpoint weights; complex coefficients preserved
historical_gaussian_rope_like,K,32,64,4,4,rfft_parseval,0.25,4,17,0.235294117647,0.222326265545,0.222326265545,0.222326265545,0.777673734455,0.76556932593,rFFT with Parseval endpoint weights; complex coefficients preserved
historical_gaussian_rope_like,K,32,64,4,4,rfft_parseval,0.3,5,17,0.294117647059,0.286094998642,0.286094998642,0.286094998642,0.713905001358,0.702793146345,rFFT with Parseval endpoint weights; complex coefficients preserved
historical_gaussian_rope_like,K,32,64,4,4,rfft_parseval,0.5,8,17,0.470588235294,0.463215805517,0.463215805517,0.463215805517,0.536784194483,0.528429205891,rFFT with Parseval endpoint weights; complex coefficients preserved
historical_gaussian_rope_like,K,32,64,4,4,rfft_parseval,0.7,11,17,0.647058823529,0.657576007734,0.657576007734,0.657576007734,0.342423992266,0.337094199439,rFFT with Parseval endpoint weights; complex coefficients preserved
historical_gaussian_rope_like,K,32,64,4,4,rfft_parseval,0.75,12,17,0.705882352941,0.722909489755,0.722909489755,0.722909489755,0.277090510245,0.27277762608,rFFT with Parseval endpoint weights; complex coefficients preserved
historical_gaussian_rope_like,K,32,64,4,4,rfft_parseval,0.9,15,17,0.882352941176,0.905855451233,0.905855451233,0.905855451233,0.0941445487668,0.0926791989316,rFFT with Parseval endpoint weights; complex coefficients preserved
historical_gaussian_rope_like,K,32,64,4,4,rfft_drop_imag_historical,0.1,1,17,0.0588235294118,0.0342803343421,0.0342803343421,0.0645206299324,0.965719665658,0.95068834232,historical rFFT fallback; imaginary part discarded before irFFT
historical_gaussian_rope_like,K,32,64,4,4,rfft_drop_imag_historical,0.25,4,17,0.235294117647,0.222326265545,0.129630574331,0.154252216079,0.870369425669,0.856822218621,historical rFFT fallback; imaginary part discarded before irFFT
historical_gaussian_rope_like,K,32,64,4,4,rfft_drop_imag_historical,0.3,5,17,0.294117647059,0.286094998642,0.163078356125,0.185729037886,0.836921643875,0.823895047975,historical rFFT fallback; imaginary part discarded before irFFT
historical_gaussian_rope_like,K,32,64,4,4,rfft_drop_imag_historical,0.5,8,17,0.470588235294,0.463215805517,0.252094360663,0.26949964277,0.747905639337,0.736264568029,historical rFFT fallback; imaginary part discarded before irFFT
historical_gaussian_rope_like,K,32,64,4,4,rfft_drop_imag_historical,0.7,11,17,0.647058823529,0.657576007734,0.352447567611,0.363939388651,0.647552432389,0.637473348018,historical rFFT fallback; imaginary part discarded before irFFT
historical_gaussian_rope_like,K,32,64,4,4,rfft_drop_imag_historical,0.75,12,17,0.705882352941,0.722909489755,0.384742999585,0.394331764556,0.615257000415,0.605680590989,historical rFFT fallback; imaginary part discarded before irFFT
historical_gaussian_rope_like,K,32,64,4,4,rfft_drop_imag_historical,0.9,15,17,0.882352941176,0.905855451233,0.469484253537,0.47407951485,0.530515746463,0.522258325594,historical rFFT fallback; imaginary part discarded before irFFT
historical_gaussian_rope_like,V,32,64,4,4,dct_ii_ortho,0.1,3,32,0.09375,0.0888336657389,0.0888336657389,0.0888336657389,0.911166334261,0.924475669482,orthonormal DCT-II; time-domain reconstruction energy
historical_gaussian_rope_like,V,32,64,4,4,dct_ii_ortho,0.25,8,32,0.25,0.239027841805,0.239027841805,0.239027841805,0.760972158195,0.772087618859,orthonormal DCT-II; time-domain reconstruction energy
historical_gaussian_rope_like,V,32,64,4,4,dct_ii_ortho,0.3,9,32,0.28125,0.268994788991,0.268994788991,0.268994788991,0.731005211009,0.741682946824,orthonormal DCT-II; time-domain reconstruction energy
historical_gaussian_rope_like,V,32,64,4,4,dct_ii_ortho,0.5,16,32,0.5,0.491720495253,0.491720495253,0.491720495253,0.508279504747,0.51570390363,orthonormal DCT-II; time-domain reconstruction energy
historical_gaussian_rope_like,V,32,64,4,4,dct_ii_ortho,0.7,22,32,0.6875,0.684705826032,0.684705826032,0.684705826032,0.315294173968,0.319899651252,orthonormal DCT-II; time-domain reconstruction energy
historical_gaussian_rope_like,V,32,64,4,4,dct_ii_ortho,0.75,24,32,0.75,0.752221306592,0.752221306592,0.752221306592,0.247778693408,0.25139797736,orthonormal DCT-II; time-domain reconstruction energy
historical_gaussian_rope_like,V,32,64,4,4,dct_ii_ortho,0.9,28,32,0.875,0.873478021402,0.873478021402,0.873478021402,0.126521978598,0.128370075222,orthonormal DCT-II; time-domain reconstruction energy
historical_gaussian_rope_like,V,32,64,4,4,rfft_parseval,0.1,1,17,0.0588235294118,0.0295709306772,0.0295709306772,0.0295709306772,0.970429069323,0.984604050669,rFFT with Parseval endpoint weights; complex coefficients preserved
historical_gaussian_rope_like,V,32,64,4,4,rfft_parseval,0.25,4,17,0.235294117647,0.209529000436,0.209529000436,0.209529000436,0.790470999564,0.802017347492,rFFT with Parseval endpoint weights; complex coefficients preserved
historical_gaussian_rope_like,V,32,64,4,4,rfft_parseval,0.3,5,17,0.294117647059,0.26922344735,0.26922344735,0.26922344735,0.73077655265,0.741450948471,rFFT with Parseval endpoint weights; complex coefficients preserved
historical_gaussian_rope_like,V,32,64,4,4,rfft_parseval,0.5,8,17,0.470588235294,0.456113805664,0.456113805664,0.456113805664,0.543886194336,0.551830697343,rFFT with Parseval endpoint weights; complex coefficients preserved
historical_gaussian_rope_like,V,32,64,4,4,rfft_parseval,0.7,11,17,0.647058823529,0.654451461345,0.654451461345,0.654451461345,0.345548538655,0.350595939073,rFFT with Parseval endpoint weights; complex coefficients preserved
historical_gaussian_rope_like,V,32,64,4,4,rfft_parseval,0.75,12,17,0.705882352941,0.724930482388,0.724930482388,0.724930482388,0.275069517612,0.279087436494,rFFT with Parseval endpoint weights; complex coefficients preserved
historical_gaussian_rope_like,V,32,64,4,4,rfft_parseval,0.9,15,17,0.882352941176,0.907463298198,0.907463298198,0.907463298198,0.092536701802,0.0938883781515,rFFT with Parseval endpoint weights; complex coefficients preserved
historical_gaussian_rope_like,V,32,64,4,4,rfft_drop_imag_historical,0.1,1,17,0.0588235294118,0.0295709306772,0.0295709306772,0.0557396475348,0.970429069323,0.984604050669,historical rFFT fallback; imaginary part discarded before irFFT
historical_gaussian_rope_like,V,32,64,4,4,rfft_drop_imag_historical,0.25,4,17,0.235294117647,0.209529000436,0.119263129745,0.140272184188,0.880736870255,0.89360172468,historical rFFT fallback; imaginary part discarded before irFFT
historical_gaussian_rope_like,V,32,64,4,4,rfft_drop_imag_historical,0.3,5,17,0.294117647059,0.26922344735,0.150586691171,0.169793816301,0.849413308829,0.861820622448,historical rFFT fallback; imaginary part discarded before irFFT
historical_gaussian_rope_like,V,32,64,4,4,rfft_drop_imag_historical,0.5,8,17,0.470588235294,0.456113805664,0.24277187166,0.256675922321,0.75722812834,0.768288900253,historical rFFT fallback; imaginary part discarded before irFFT
historical_gaussian_rope_like,V,32,64,4,4,rfft_drop_imag_historical,0.7,11,17,0.647058823529,0.654451461345,0.347541445911,0.355418488202,0.652458554089,0.661988965044,historical rFFT fallback; imaginary part discarded before irFFT
historical_gaussian_rope_like,V,32,64,4,4,rfft_drop_imag_historical,0.75,12,17,0.705882352941,0.724930482388,0.38163315647,0.387549028007,0.61836684353,0.627399279541,historical rFFT fallback; imaginary part discarded before irFFT
historical_gaussian_rope_like,V,32,64,4,4,rfft_drop_imag_historical,0.9,15,17,0.882352941176,0.907463298198,0.467029873871,0.468033186259,0.532970126129,0.540755178983,historical rFFT fallback; imaginary part discarded before irFFT
smooth_dct_decay_positive_control,K,32,64,4,4,dct_ii_ortho,0.1,3,32,0.09375,0.676063359035,0.676063359035,0.676063359035,0.323936640965,0.0291054476093,orthonormal DCT-II; time-domain reconstruction energy
smooth_dct_decay_positive_control,K,32,64,4,4,dct_ii_ortho,0.25,8,32,0.25,0.956940104605,0.956940104605,0.956940104605,0.0430598953949,0.00386889709588,orthonormal DCT-II; time-domain reconstruction energy
smooth_dct_decay_positive_control,K,32,64,4,4,dct_ii_ortho,0.3,9,32,0.28125,0.971934579191,0.971934579191,0.971934579191,0.0280654208094,0.00252165556996,orthonormal DCT-II; time-domain reconstruction energy
smooth_dct_decay_positive_control,K,32,64,4,4,dct_ii_ortho,0.5,16,32,0.5,0.998174794898,0.998174794898,0.998174794898,0.00182520510186,0.000163993215804,orthonormal DCT-II; time-domain reconstruction energy
smooth_dct_decay_positive_control,K,32,64,4,4,dct_ii_ortho,0.7,22,32,0.6875,0.999846316394,0.999846316394,0.999846316394,0.000153683605997,1.38083488469e-05,orthonormal DCT-II; time-domain reconstruction energy
smooth_dct_decay_positive_control,K,32,64,4,4,dct_ii_ortho,0.75,24,32,0.75,0.99993258675,0.99993258675,0.99993258675,6.74132500796e-05,6.05702649914e-06,orthonormal DCT-II; time-domain reconstruction energy
smooth_dct_decay_positive_control,K,32,64,4,4,dct_ii_ortho,0.9,28,32,0.875,0.999988791436,0.999988791436,0.999988791436,1.12085644991e-05,1.00708053845e-06,orthonormal DCT-II; time-domain reconstruction energy
smooth_dct_decay_positive_control,K,32,64,4,4,rfft_parseval,0.1,1,17,0.0588235294118,0.313685858726,0.313685858726,0.313685858726,0.686314141274,0.0616647756269,rFFT with Parseval endpoint weights; complex coefficients preserved
smooth_dct_decay_positive_control,K,32,64,4,4,rfft_parseval,0.25,4,17,0.235294117647,0.898240764703,0.898240764703,0.898240764703,0.101759235297,0.00914298574832,rFFT with Parseval endpoint weights; complex coefficients preserved
smooth_dct_decay_positive_control,K,32,64,4,4,rfft_parseval,0.3,5,17,0.294117647059,0.938638426549,0.938638426549,0.938638426549,0.0613615734506,0.00551328820344,rFFT with Parseval endpoint weights; complex coefficients preserved
smooth_dct_decay_positive_control,K,32,64,4,4,rfft_parseval,0.5,8,17,0.470588235294,0.977681210692,0.977681210692,0.977681210692,0.0223187893082,0.00200532533454,rFFT with Parseval endpoint weights; complex coefficients preserved
smooth_dct_decay_positive_control,K,32,64,4,4,rfft_parseval,0.7,11,17,0.647058823529,0.989177651372,0.989177651372,0.989177651372,0.0108223486278,0.000972379351898,rFFT with Parseval endpoint weights; complex coefficients preserved
smooth_dct_decay_positive_control,K,32,64,4,4,rfft_parseval,0.75,12,17,0.705882352941,0.991567758323,0.991567758323,0.991567758323,0.00843224167715,0.000757630157652,rFFT with Parseval endpoint weights; complex coefficients preserved
smooth_dct_decay_positive_control,K,32,64,4,4,rfft_parseval,0.9,15,17,0.882352941176,0.997391381718,0.997391381718,0.997391381718,0.00260861828167,0.000234382262234,rFFT with Parseval endpoint weights; complex coefficients preserved
smooth_dct_decay_positive_control,K,32,64,4,4,rfft_drop_imag_historical,0.1,1,17,0.0588235294118,0.313685858726,0.313685858726,0.477254510358,0.686314141274,0.0616647756269,historical rFFT fallback; imaginary part discarded before irFFT
smooth_dct_decay_positive_control,K,32,64,4,4,rfft_drop_imag_historical,0.25,4,17,0.235294117647,0.898240764703,0.567338673203,0.670213399653,0.432661326797,0.0388742735066,historical rFFT fallback; imaginary part discarded before irFFT
smooth_dct_decay_positive_control,K,32,64,4,4,rfft_drop_imag_historical,0.3,5,17,0.294117647059,0.938638426549,0.582198558971,0.681517619,0.417801441029,0.0375391246781,historical rFFT fallback; imaginary part discarded before irFFT
smooth_dct_decay_positive_control,K,32,64,4,4,rfft_drop_imag_historical,0.5,8,17,0.470588235294,0.977681210692,0.598341421596,0.69379782511,0.401658578404,0.0360887014071,historical rFFT fallback; imaginary part discarded before irFFT
smooth_dct_decay_positive_control,K,32,64,4,4,rfft_drop_imag_historical,0.7,11,17,0.647058823529,0.989177651372,0.604946506811,0.698822448667,0.395053493189,0.0354952397933,historical rFFT fallback; imaginary part discarded before irFFT
smooth_dct_decay_positive_control,K,32,64,4,4,rfft_drop_imag_historical,0.75,12,17,0.705882352941,0.991567758323,0.606767596734,0.700207789056,0.393232403266,0.0353316163231,historical rFFT fallback; imaginary part discarded before irFFT
smooth_dct_decay_positive_control,K,32,64,4,4,rfft_drop_imag_historical,0.9,15,17,0.882352941176,0.997391381718,0.612044234892,0.704221835738,0.387955765108,0.034857514613,historical rFFT fallback; imaginary part discarded before irFFT
smooth_dct_decay_positive_control,V,32,64,4,4,dct_ii_ortho,0.1,3,32,0.09375,0.696984927349,0.696984927349,0.696984927349,0.303015072651,0.0287681850873,orthonormal DCT-II; time-domain reconstruction energy
smooth_dct_decay_positive_control,V,32,64,4,4,dct_ii_ortho,0.25,8,32,0.25,0.957798322986,0.957798322986,0.957798322986,0.0422016770139,0.00400661803622,orthonormal DCT-II; time-domain reconstruction energy
smooth_dct_decay_positive_control,V,32,64,4,4,dct_ii_ortho,0.3,9,32,0.28125,0.971338505917,0.971338505917,0.971338505917,0.028661494083,0.00272111601394,orthonormal DCT-II; time-domain reconstruction energy
smooth_dct_decay_positive_control,V,32,64,4,4,dct_ii_ortho,0.5,16,32,0.5,0.998359645877,0.998359645877,0.998359645877,0.00164035412313,0.000155734863649,orthonormal DCT-II; time-domain reconstruction energy
smooth_dct_decay_positive_control,V,32,64,4,4,dct_ii_ortho,0.7,22,32,0.6875,0.999848239951,0.999848239951,0.999848239951,0.000151760049178,1.4408066059e-05,orthonormal DCT-II; time-domain reconstruction energy
smooth_dct_decay_positive_control,V,32,64,4,4,dct_ii_ortho,0.75,24,32,0.75,0.999934770238,0.999934770238,0.999934770238,6.5229761805e-05,6.19289939735e-06,orthonormal DCT-II; time-domain reconstruction energy
smooth_dct_decay_positive_control,V,32,64,4,4,dct_ii_ortho,0.9,28,32,0.875,0.999988560794,0.999988560794,0.999988560794,1.14392056556e-05,1.08603569675e-06,orthonormal DCT-II; time-domain reconstruction energy
smooth_dct_decay_positive_control,V,32,64,4,4,rfft_parseval,0.1,1,17,0.0588235294118,0.351754213759,0.351754213759,0.351754213759,0.648245786241,0.0615443139428,rFFT with Parseval endpoint weights; complex coefficients preserved
smooth_dct_decay_positive_control,V,32,64,4,4,rfft_parseval,0.25,4,17,0.235294117647,0.90757494762,0.90757494762,0.90757494762,0.09242505238,0.00877481436916,rFFT with Parseval endpoint weights; complex coefficients preserved
smooth_dct_decay_positive_control,V,32,64,4,4,rfft_parseval,0.3,5,17,0.294117647059,0.944669787953,0.944669787953,0.944669787953,0.0553302120466,0.00525303829658,rFFT with Parseval endpoint weights; complex coefficients preserved
smooth_dct_decay_positive_control,V,32,64,4,4,rfft_parseval,0.5,8,17,0.470588235294,0.981651959575,0.981651959575,0.981651959575,0.0183480404247,0.00174195896696,rFFT with Parseval endpoint weights; complex coefficients preserved
smooth_dct_decay_positive_control,V,32,64,4,4,rfft_parseval,0.7,11,17,0.647058823529,0.991271105762,0.991271105762,0.991271105762,0.0087288942377,0.000828719320265,rFFT with Parseval endpoint weights; complex coefficients preserved
smooth_dct_decay_positive_control,V,32,64,4,4,rfft_parseval,0.75,12,17,0.705882352941,0.993179703942,0.993179703942,0.993179703942,0.00682029605786,0.000647517424219,rFFT with Parseval endpoint weights; complex coefficients preserved
smooth_dct_decay_positive_control,V,32,64,4,4,rfft_parseval,0.9,15,17,0.882352941176,0.997909263548,0.997909263548,0.997909263548,0.00209073645243,0.000198494064028,rFFT with Parseval endpoint weights; complex coefficients preserved
smooth_dct_decay_positive_control,V,32,64,4,4,rfft_drop_imag_historical,0.1,1,17,0.0588235294118,0.351754213759,0.351754213759,0.5201761403,0.648245786241,0.0615443139428,historical rFFT fallback; imaginary part discarded before irFFT
smooth_dct_decay_positive_control,V,32,64,4,4,rfft_drop_imag_historical,0.25,4,17,0.235294117647,0.90757494762,0.613967560587,0.714057437741,0.386032439413,0.0366498358302,historical rFFT fallback; imaginary part discarded before irFFT
smooth_dct_decay_positive_control,V,32,64,4,4,rfft_drop_imag_historical,0.3,5,17,0.294117647059,0.944669787953,0.628098312841,0.72450575631,0.371901687159,0.0353082652848,historical rFFT fallback; imaginary part discarded before irFFT
smooth_dct_decay_positive_control,V,32,64,4,4,rfft_drop_imag_historical,0.5,8,17,0.470588235294,0.981651959575,0.644350058075,0.736522343146,0.355649941925,0.0337653281273,historical rFFT fallback; imaginary part discarded before irFFT
