segment_index,token_offset,token_ids_sha256,layer,cache_stage,sequence_variant,heads,sequence_length,head_dim,transform,requested_retention_ratio,retained_components,total_components,actual_component_fraction,global_low_frequency_energy,global_top_frequency_bin_energy,global_top_vs_low_gain,global_reconstruction_relative_mse,per_head_low_frequency_energy_mean,per_head_low_frequency_energy_std,per_head_low_frequency_energy_min,per_head_low_frequency_energy_max,per_head_top_frequency_bin_energy_mean,per_head_top_frequency_bin_energy_max,dc_energy_fraction
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,7,V_cache,mean_removed,2,512,128,rfft_parseval,0.75,192,257,0.747081712062,0.852340057639,0.863249167879,0.01090911024,0.147659942361,0.851870072361,0.00565593922764,0.846214133134,0.857526011589,0.86477789888,0.867035518836,2.36333783841e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,7,V_cache,mean_removed,2,512,128,rfft_parseval,0.9,231,257,0.898832684825,0.943058555568,0.952267546359,0.00920899079084,0.056941444432,0.94296256702,0.00115515404728,0.941807412972,0.944117721067,0.953446358957,0.954332905444,2.36333783841e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_pre_rope,raw,2,512,128,dct_ii_ortho,0.1,51,512,0.099609375,0.726490695711,0.731392331578,0.0049016358675,0.273509304289,0.731594389934,0.0357297567654,0.695864633169,0.767324146699,0.737112328623,0.771950031672,0.621539170652
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_pre_rope,raw,2,512,128,dct_ii_ortho,0.25,128,512,0.25,0.81051472847,0.816848177465,0.00633344899529,0.18948527153,0.814048472446,0.024738906211,0.789309566235,0.838787378656,0.820979569476,0.84378537313,0.621539170652
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_pre_rope,raw,2,512,128,dct_ii_ortho,0.5,256,512,0.5,0.899597771622,0.905570207789,0.00597243616741,0.100402228378,0.901426808182,0.0128046525825,0.8886221556,0.914231460765,0.907948546831,0.919421210512,0.621539170652
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_pre_rope,raw,2,512,128,dct_ii_ortho,0.75,384,512,0.75,0.956770824579,0.962691593487,0.00592076890748,0.0432291754209,0.957569087428,0.00558844950171,0.951980637927,0.96315753693,0.964048456255,0.968101277416,0.621539170652
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_pre_rope,raw,2,512,128,dct_ii_ortho,0.9,460,512,0.8984375,0.983302485906,0.987235077357,0.00393259145123,0.0166975140939,0.983602656915,0.00210142627126,0.981501230643,0.985704083186,0.987789379559,0.989039380214,0.621539170652
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_pre_rope,raw,2,512,128,rfft_parseval,0.1,25,257,0.0972762645914,0.723109679368,0.725061797859,0.00195211849093,0.276890320632,0.728322020073,0.036490365577,0.691831654496,0.76481238565,0.730524179651,0.766932997169,0.62153917915
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_pre_rope,raw,2,512,128,rfft_parseval,0.25,64,257,0.249027237354,0.809463439919,0.814908170475,0.0054447305562,0.190536560081,0.813027658765,0.0249522539054,0.78807540486,0.83797991267,0.818736925806,0.841889012007,0.62153917915
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_pre_rope,raw,2,512,128,rfft_parseval,0.5,128,257,0.498054474708,0.899127843345,0.903522404078,0.00439456073304,0.100872156655,0.900956419919,0.0128014324928,0.888154987426,0.913757852412,0.905510535836,0.917320271968,0.62153917915
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_pre_rope,raw,2,512,128,rfft_parseval,0.75,192,257,0.747081712062,0.956319826218,0.960081591514,0.0037617652951,0.0436801737816,0.957123381372,0.00562549974929,0.951497881623,0.962748881122,0.96104473582,0.965644855945,0.62153917915
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_pre_rope,raw,2,512,128,rfft_parseval,0.9,231,257,0.898832684825,0.983594207689,0.986053790977,0.00245958328784,0.0164057923112,0.983883655423,0.00202635519101,0.981857300232,0.985910010614,0.986583365721,0.988025756539,0.62153917915
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_pre_rope,mean_removed,2,512,128,dct_ii_ortho,0.1,51,512,0.099609375,0.277311459822,0.293973463149,0.0166620033276,0.722688540178,0.274214997061,0.0108783811648,0.263336615896,0.285093378226,0.292861485324,0.303990919817,4.68744752692e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_pre_rope,mean_removed,2,512,128,dct_ii_ortho,0.25,128,512,0.25,0.499326595819,0.518341023763,0.0190144279436,0.500673404181,0.497169835036,0.00757705410866,0.489592780927,0.504746889144,0.51783030223,0.527883845606,4.68744752692e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_pre_rope,mean_removed,2,512,128,dct_ii_ortho,0.5,256,512,0.5,0.734709061688,0.751920319501,0.0172112578134,0.265290938312,0.733322773638,0.00487025711956,0.728452516519,0.738193030758,0.752204957707,0.758064629051,4.68744752692e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_pre_rope,mean_removed,2,512,128,dct_ii_ortho,0.75,384,512,0.75,0.885776354927,0.902359735284,0.0165833803574,0.114223645073,0.885239827745,0.00188490792289,0.883354919822,0.887124735668,0.903437465255,0.906893876086,4.68744752692e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_pre_rope,mean_removed,2,512,128,dct_ii_ortho,0.9,460,512,0.8984375,0.955880469329,0.967035681095,0.0111552117658,0.0441195306706,0.955627419177,0.000889006658261,0.954738412519,0.956516425835,0.967573093589,0.96908274685,4.68744752692e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_pre_rope,mean_removed,2,512,128,rfft_parseval,0.1,25,257,0.0972762645914,0.26837784698,0.281178130224,0.0128002832435,0.73162215302,0.265498800119,0.0101145634513,0.255384236668,0.27561336357,0.279177729572,0.288891273293,4.18122773732e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_pre_rope,mean_removed,2,512,128,rfft_parseval,0.25,64,257,0.249027237354,0.496548784964,0.515567990719,0.0190192057548,0.503451215036,0.494441063076,0.00740477241243,0.487036290664,0.501845835489,0.51416747916,0.524167813915,4.18122773732e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_pre_rope,mean_removed,2,512,128,rfft_parseval,0.5,128,257,0.498054474708,0.733467373618,0.748027744127,0.0145603705085,0.266532626382,0.732023966862,0.00507092448319,0.726953042379,0.737094891346,0.747062894376,0.753005472704,4.18122773732e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_pre_rope,mean_removed,2,512,128,rfft_parseval,0.75,192,257,0.747081712062,0.884584687917,0.896454117485,0.0118694295681,0.115415312083,0.884025524593,0.00196443239503,0.882061092198,0.885989956988,0.896377830632,0.899528265511,4.18122773732e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_pre_rope,mean_removed,2,512,128,rfft_parseval,0.9,231,257,0.898832684825,0.956651279556,0.964742581669,0.00809130211292,0.0433487204443,0.956371898695,0.00098151074992,0.955390387945,0.957353409445,0.965167742354,0.966613796948,4.18122773732e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_post_rope,raw,2,512,128,dct_ii_ortho,0.1,51,512,0.099609375,0.697989725355,0.713457594446,0.0154678690915,0.302010274645,0.701577288597,0.0251145579029,0.676462730694,0.7266918465,0.720244736985,0.753183026966,0.426641892166
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_post_rope,raw,2,512,128,dct_ii_ortho,0.25,128,512,0.25,0.798320125178,0.811313196348,0.012993071171,0.201679874822,0.800860291368,0.0177823069816,0.783077984387,0.81864259835,0.815358138702,0.836621750706,0.426641892166
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_post_rope,raw,2,512,128,dct_ii_ortho,0.5,256,512,0.5,0.898387306804,0.90187461341,0.00348730660543,0.101612693196,0.900136848399,0.0122475788497,0.887889269549,0.912384427249,0.904245912565,0.914092355692,0.426641892166
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_post_rope,raw,2,512,128,dct_ii_ortho,0.75,384,512,0.75,0.956039371565,0.96014148764,0.00410211607516,0.0439606284353,0.956770765291,0.00512008537547,0.951650679915,0.961890850666,0.961271453407,0.964203286661,0.426641892166
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_post_rope,raw,2,512,128,dct_ii_ortho,0.9,460,512,0.8984375,0.983109806746,0.986010959919,0.00290115317333,0.0168901932543,0.983394595649,0.00199365054158,0.981400945107,0.98538824619,0.986588750314,0.987294825503,0.426641892166
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_post_rope,raw,2,512,128,rfft_parseval,0.1,25,257,0.0972762645914,0.694161127723,0.703520327013,0.00935919929072,0.305838872277,0.697830363972,0.0256863056031,0.672144058369,0.723516669575,0.710668290343,0.742622979298,0.426641900962
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_post_rope,raw,2,512,128,rfft_parseval,0.25,64,257,0.249027237354,0.79731045894,0.808753007697,0.0114425487564,0.20268954106,0.799877586697,0.0179710499964,0.781906536701,0.817848636694,0.812432221015,0.833803569727,0.426641900962
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_post_rope,raw,2,512,128,rfft_parseval,0.5,128,257,0.498054474708,0.897890574014,0.900426086051,0.00253551203685,0.102109425986,0.899637074485,0.0122262895539,0.887410784931,0.911863364039,0.902359178731,0.912799520237,0.426641900962
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_post_rope,raw,2,512,128,rfft_parseval,0.75,192,257,0.747081712062,0.955584484641,0.958106443275,0.00252195863469,0.0444155153594,0.956320943519,0.00515554369348,0.951165399825,0.961476487212,0.959069383321,0.962906802973,0.426641900962
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_post_rope,raw,2,512,128,rfft_parseval,0.9,231,257,0.898832684825,0.983399641367,0.985238764492,0.00183912312496,0.0166003586325,0.983671662475,0.00190427021342,0.981767392261,0.985575932688,0.985696368963,0.986770629094,0.426641900962
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_post_rope,mean_removed,2,512,128,dct_ii_ortho,0.1,51,512,0.099609375,0.473260654354,0.503781012202,0.0305203578476,0.526739345646,0.479285798937,0.0402980537327,0.438987745204,0.51958385267,0.515262758808,0.568903984592,8.94920777521e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_post_rope,mean_removed,2,512,128,dct_ii_ortho,0.25,128,512,0.25,0.64824797682,0.672549559814,0.0243015829935,0.35175202318,0.652535686048,0.0286775420094,0.623858144039,0.681213228058,0.679437470033,0.714164765734,8.94920777521e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_post_rope,mean_removed,2,512,128,dct_ii_ortho,0.5,256,512,0.5,0.822776216663,0.829809990405,0.0070337737421,0.177223783337,0.825795696681,0.020195227905,0.805600468776,0.845990924586,0.833877213656,0.849814872139,8.94920777521e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_post_rope,mean_removed,2,512,128,dct_ii_ortho,0.75,384,512,0.75,0.923327798393,0.931131537801,0.00780373940773,0.0766722016068,0.92458745381,0.00842496988693,0.916162483923,0.933012423697,0.933062768162,0.937670349223,8.94920777521e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_post_rope,mean_removed,2,512,128,dct_ii_ortho,0.9,460,512,0.8984375,0.970541633499,0.976135185792,0.00559355229335,0.0294583665012,0.971032519971,0.00328320244784,0.967749317523,0.974315722419,0.977109779236,0.978154164913,8.94920777521e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_post_rope,mean_removed,2,512,128,rfft_parseval,0.1,25,257,0.0972762645914,0.466583147853,0.490124416147,0.0235412682942,0.533416852147,0.472750876189,0.0412516986372,0.431499177552,0.514002574826,0.501942303588,0.553777782062,7.90093359998e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_post_rope,mean_removed,2,512,128,rfft_parseval,0.25,64,257,0.249027237354,0.646487000996,0.669733262221,0.0232462612255,0.353512999004,0.650822231393,0.0289953785444,0.621826852848,0.679817609937,0.676057824636,0.710740716079,7.90093359998e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_post_rope,mean_removed,2,512,128,rfft_parseval,0.5,128,257,0.498054474708,0.821909857228,0.828231102654,0.00632124542674,0.178090142772,0.824922891372,0.0201521159407,0.804770775432,0.845075007313,0.831541566629,0.848354139992,7.90093359998e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_post_rope,mean_removed,2,512,128,rfft_parseval,0.75,192,257,0.747081712062,0.922534424293,0.928261605621,0.00572718132818,0.0774655757074,0.923802535762,0.00848152663596,0.915321009126,0.932284062398,0.929892894059,0.935984510838,7.90093359998e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,K_post_rope,mean_removed,2,512,128,rfft_parseval,0.9,231,257,0.898832684825,0.971047136989,0.975361380817,0.00431424382826,0.0289528630112,0.971515184659,0.00313044939615,0.968384735263,0.974645634055,0.976118098971,0.97771658291,7.90093359998e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,V_cache,raw,2,512,128,dct_ii_ortho,0.1,51,512,0.099609375,0.34302729952,0.347969361982,0.00494206246229,0.65697270048,0.354133263697,0.0659816753442,0.288151588352,0.420114939041,0.360747125208,0.426320544497,0.132219919666
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,V_cache,raw,2,512,128,dct_ii_ortho,0.25,128,512,0.25,0.536985723683,0.543752350707,0.00676662702448,0.463014276317,0.547015313523,0.0595868247124,0.487428488811,0.606602138235,0.555355038594,0.613338925688,0.132219919666
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,V_cache,raw,2,512,128,dct_ii_ortho,0.5,256,512,0.5,0.749150485663,0.755849669383,0.00669918372043,0.250849514337,0.755470515305,0.0375479460764,0.717922569229,0.793018461381,0.763452878627,0.798731543754,0.132219919666
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,V_cache,raw,2,512,128,dct_ii_ortho,0.75,384,512,0.75,0.888992198935,0.897196983685,0.00820478475061,0.111007801065,0.891705128209,0.0161177918254,0.875587336384,0.907822920035,0.901453784594,0.916397187353,0.132219919666
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,V_cache,raw,2,512,128,dct_ii_ortho,0.9,460,512,0.8984375,0.955658229397,0.962965280252,0.0073070508548,0.0443417706029,0.95679768928,0.00676964835069,0.950028040929,0.963567337631,0.96484449707,0.970458936553,0.132219919666
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,V_cache,raw,2,512,128,rfft_parseval,0.1,25,257,0.0972762645914,0.337337930085,0.34079658227,0.00345865218474,0.662662069915,0.348368283499,0.0655324648245,0.282835818674,0.413900748323,0.35236078088,0.418044655506,0.132219923185
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,V_cache,raw,2,512,128,rfft_parseval,0.25,64,257,0.249027237354,0.535645470728,0.540538779109,0.00489330838138,0.464354529272,0.545674922951,0.059586007846,0.486088915105,0.605260930797,0.550879693886,0.609604953782,0.132219923185
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,V_cache,raw,2,512,128,rfft_parseval,0.5,128,257,0.498054474708,0.74876133328,0.754054509593,0.0052931763129,0.25123866672,0.755096623168,0.0376386092224,0.717458013945,0.79273523239,0.76041140586,0.795972754214,0.132219923185
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,V_cache,raw,2,512,128,rfft_parseval,0.75,192,257,0.747081712062,0.888190102515,0.892552918971,0.00436281645656,0.111809897485,0.890910278311,0.0161608443557,0.874749433955,0.907071122667,0.89624257624,0.911284459176,0.132219923185
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,V_cache,raw,2,512,128,rfft_parseval,0.9,231,257,0.898832684825,0.956681121075,0.961203164548,0.00452204347258,0.0433188789249,0.957790160775,0.00658891899696,0.951201241778,0.964379079772,0.962595177915,0.96815962121,0.132219923185
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,V_cache,mean_removed,2,512,128,dct_ii_ortho,0.1,51,512,0.099609375,0.24292719434,0.252203710473,0.00927651613291,0.75707280566,0.250949757999,0.0364510671386,0.21449869086,0.287400825137,0.262322546431,0.298991692667,7.7216813656e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,V_cache,mean_removed,2,512,128,dct_ii_ortho,0.25,128,512,0.25,0.466438229341,0.476639522266,0.0102012929248,0.533561770659,0.475481100667,0.0410869048649,0.434394195802,0.516568005532,0.487461033906,0.527137272421,7.7216813656e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,V_cache,mean_removed,2,512,128,dct_ii_ortho,0.5,256,512,0.5,0.710929623881,0.72015418614,0.0092245622587,0.289070376119,0.717192460737,0.0284556279541,0.688736832783,0.745648088691,0.727845623305,0.754032537456,7.7216813656e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,V_cache,mean_removed,2,512,128,dct_ii_ortho,0.75,384,512,0.75,0.872078417886,0.882614634059,0.010536216173,0.127921582114,0.874720867133,0.0120061490315,0.862714718101,0.886727016164,0.887073655306,0.898215277525,7.7216813656e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,V_cache,mean_removed,2,512,128,dct_ii_ortho,0.9,460,512,0.8984375,0.948902064695,0.95822486878,0.00932280408528,0.0510979353055,0.950043421969,0.0051858349023,0.944857587066,0.955229256871,0.960233337981,0.964488805666,7.7216813656e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,V_cache,mean_removed,2,512,128,rfft_parseval,0.1,25,257,0.0972762645914,0.236370956395,0.248090821232,0.0117198648363,0.763629043605,0.244198671732,0.035565760655,0.208632911077,0.279764432387,0.256421465051,0.293006807697,6.74243871921e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,V_cache,mean_removed,2,512,128,rfft_parseval,0.25,64,257,0.249027237354,0.464893765155,0.475323253585,0.0104294884304,0.535106234845,0.473917930262,0.0410019121168,0.432916018145,0.514919842379,0.484707646376,0.524971286871,6.74243871921e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,V_cache,mean_removed,2,512,128,rfft_parseval,0.5,128,257,0.498054474708,0.710481176456,0.719598011047,0.00911683459159,0.289518823544,0.716762123634,0.0285379136112,0.688224210023,0.745300037245,0.725866130713,0.752112163392,6.74243871921e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,V_cache,mean_removed,2,512,128,rfft_parseval,0.75,192,257,0.747081712062,0.871154108971,0.878351154295,0.00719704532416,0.128845891029,0.873796639818,0.0120065198573,0.86179011996,0.885803159675,0.88206137202,0.892895771527,6.74243871921e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,8,V_cache,mean_removed,2,512,128,rfft_parseval,0.9,231,257,0.898832684825,0.950080809561,0.957190420261,0.00710961069991,0.049919190439,0.951189475701,0.00503730052594,0.946152175175,0.956226776227,0.958565481186,0.962553276459,6.74243871921e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,9,K_pre_rope,raw,2,512,128,dct_ii_ortho,0.1,51,512,0.099609375,0.777609255846,0.783148891478,0.00553963563268,0.222390744154,0.777630199303,0.016491514715,0.761138684588,0.794121714018,0.783768164607,0.798590334715,0.696854738427
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,9,K_pre_rope,raw,2,512,128,dct_ii_ortho,0.25,128,512,0.25,0.844368223016,0.84997857905,0.00561035603464,0.155631776984,0.844381761531,0.0106606380047,0.833721123526,0.855042399536,0.850494741645,0.860482486292,0.696854738427
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,9,K_pre_rope,raw,2,512,128,dct_ii_ortho,0.5,256,512,0.5,0.915739098173,0.921295212088,0.00555611391481,0.0842609018271,0.915746536802,0.0058574023207,0.909889134481,0.921603939123,0.921814920947,0.926696025123,0.696854738427
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,9,K_pre_rope,raw,2,512,128,dct_ii_ortho,0.75,384,512,0.75,0.963336573192,0.968613055264,0.00527648207143,0.0366634268079,0.963339639953,0.00241486076055,0.960924779193,0.965754500714,0.969063004066,0.970605758938,0.696854738427
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,9,K_pre_rope,raw,2,512,128,dct_ii_ortho,0.9,460,512,0.8984375,0.985489952517,0.989082721066,0.00359276854861,0.014510047483,0.985491659678,0.00134427014024,0.984147389537,0.986835929818,0.989479384193,0.989926931021,0.696854738427
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,9,K_pre_rope,raw,2,512,128,rfft_parseval,0.1,25,257,0.0972762645914,0.774939695975,0.777573196038,0.00263350006321,0.225060304025,0.774961282113,0.0169975864873,0.757963695625,0.7919588686,0.778102397439,0.794173009598,0.696854745728
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,9,K_pre_rope,raw,2,512,128,rfft_parseval,0.25,64,257,0.249027237354,0.843454748468,0.847231676255,0.00377692778724,0.156545251532,0.843468291757,0.0106644006477,0.832803891109,0.854132692405,0.847508541332,0.857724946994,0.696854745728
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,9,K_pre_rope,raw,2,512,128,rfft_parseval,0.5,128,257,0.498054474708,0.915185766333,0.919076734641,0.00389096830842,0.0848142336673,0.915193139165,0.00580559376848,0.909387545396,0.920998732933,0.919234703871,0.92435365617,0.696854745728
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,9,K_pre_rope,raw,2,512,128,rfft_parseval,0.75,192,257,0.747081712062,0.962882400826,0.965681779824,0.00279937899722,0.0371175991737,0.962885487041,0.00243017979653,0.960455307244,0.965315666837,0.966084946945,0.967815506877,0.696854745728
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,9,K_pre_rope,raw,2,512,128,rfft_parseval,0.9,231,257,0.898832684825,0.985718706556,0.987836825979,0.00211811942283,0.0142812934438,0.985720384436,0.00132121361277,0.984399170823,0.987041598048,0.988063973847,0.988643285977,0.696854745728
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,9,K_pre_rope,mean_removed,2,512,128,dct_ii_ortho,0.1,51,512,0.099609375,0.266388849309,0.288314316766,0.0219254674566,0.733611150691,0.266464439135,0.00102091274995,0.265443526385,0.267485351885,0.290111562055,0.293159902788,4.58236594613e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,9,K_pre_rope,mean_removed,2,512,128,dct_ii_ortho,0.25,128,512,0.25,0.486609897263,0.507369256067,0.0207593588036,0.513390102737,0.486446596558,0.00220553190218,0.484241064656,0.48865212846,0.508854071051,0.511787942768,4.58236594613e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,9,K_pre_rope,mean_removed,2,512,128,dct_ii_ortho,0.5,256,512,0.5,0.722044470052,0.741834616643,0.0197901465907,0.277955529948,0.721977080992,0.000910153578018,0.721066927414,0.72288723457,0.743324588711,0.745992182165,4.58236594613e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,9,K_pre_rope,mean_removed,2,512,128,dct_ii_ortho,0.75,384,512,0.75,0.879056573009,0.897467840139,0.0184112671298,0.120943426991,0.878994390913,0.000839828560205,0.878154562353,0.879834219473,0.898766120058,0.901107676947,4.58236594613e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,9,K_pre_rope,mean_removed,2,512,128,dct_ii_ortho,0.9,460,512,0.8984375,0.952135001538,0.964751885934,0.0126168843966,0.0478649984622,0.952205817667,0.000956439420403,0.951249378246,0.953162257087,0.965993537132,0.967025854649,4.58236594613e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,9,K_pre_rope,mean_removed,2,512,128,rfft_parseval,0.1,25,257,0.0972762645914,0.257582624896,0.273788992957,0.0162063680609,0.742417375104,0.257734790504,0.00205514174412,0.25567964876,0.259789932248,0.275498024681,0.27576993916,3.92987943523e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,9,K_pre_rope,mean_removed,2,512,128,rfft_parseval,0.25,64,257,0.249027237354,0.483596561572,0.50059774816,0.0170011865881,0.516403438428,0.483417859221,0.00241354579025,0.48100431343,0.485831405011,0.501331702708,0.504251442442,3.92987943523e-16
1,4096,cdcc57e00e8cea72e63174efd855dd8ec583546a97d27a31b76cdf503b65a394,9,K_pre_rope,mean_removed,2,512,128,rfft_parseval,0.5,128,257,0.498054474708,0.72021916046,0.735933246661,0.0157140862012,0.27978083954,0.72012915854,0.00121556181905,0.718913596721,0.721344720359,0.736264951618,0.738846412293,3.92987943523e-16
