layer,cache_stage,sequence_variant,transform,energy_threshold,samples,global_required_components_mean,global_required_components_std,total_components_mean,total_components_std,global_required_component_fraction_mean,global_required_component_fraction_std,per_head_required_component_fraction_mean_mean,per_head_required_component_fraction_mean_std,per_head_required_component_fraction_std_mean,per_head_required_component_fraction_std_std,per_head_required_component_fraction_min_mean,per_head_required_component_fraction_min_std,per_head_required_component_fraction_max_mean,per_head_required_component_fraction_max_std
14,K_pre_rope,raw,rfft_parseval,0.9,4,129.25,5.40254569624,257,0,0.502918287938,0.0210215785846,0.428988326848,0.018987569354,0.178988326848,0.0138255548673,0.25,0.0257184904016,0.607976653696,0.0210215785846
14,K_pre_rope,raw,rfft_parseval,0.95,4,182.5,4.03112887415,257,0,0.710116731518,0.0156853263586,0.632782101167,0.0192781334461,0.149319066148,0.00976403691629,0.483463035019,0.0271503613559,0.782101167315,0.0140293823948
14,K_pre_rope,raw,rfft_parseval,0.99,4,240.75,1.63935963108,257,0,0.936770428016,0.00637883124932,0.911478599222,0.0068093385214,0.0428015564202,0.00363974453966,0.868677042802,0.00927956421612,0.954280155642,0.00575494142325
14,V_cache,mean_removed,dct_ii_ortho,0.9,4,378.25,3.56195171219,512,0,0.73876953125,0.00695693693788,0.736572265625,0.00527592353149,0.020263671875,0.00494949583318,0.71630859375,0.00485833709525,0.7568359375,0.00900346138408
14,V_cache,mean_removed,dct_ii_ortho,0.95,4,443,2.5495097568,512,0,0.865234375,0.00497951124374,0.86376953125,0.00465790625692,0.01220703125,0.00348702559987,0.8515625,0.00534885310064,0.8759765625,0.00625305101312
14,V_cache,mean_removed,dct_ii_ortho,0.99,4,497.75,0.829156197589,512,0,0.97216796875,0.00161944569842,0.97216796875,0.00161944569842,0.0029296875,0.00169145586677,0.96923828125,0.00288871083159,0.97509765625,0.00161944569842
14,V_cache,mean_removed,rfft_parseval,0.9,4,189.75,1.92028643697,257,0,0.738326848249,0.00747193166135,0.736381322957,0.00575494142325,0.0204280155642,0.00505462297929,0.715953307393,0.00476554424666,0.756809338521,0.00972762645914
14,V_cache,mean_removed,rfft_parseval,0.95,4,222.5,1.11803398875,257,0,0.865758754864,0.00435032680447,0.863813229572,0.00435032680447,0.0126459143969,0.00322628870657,0.851167315175,0.00505462297929,0.876459143969,0.00575494142325
14,V_cache,mean_removed,rfft_parseval,0.99,4,249.75,0.433012701892,257,0,0.971789883268,0.00168487432643,0.972276264591,0.00161314435329,0.00243190661479,0.0021200870348,0.969844357977,0.00322628870657,0.974708171206,0.00194552529183
14,V_cache,raw,dct_ii_ortho,0.9,4,349.25,6.05702071979,512,0,0.68212890625,0.0118301185933,0.677490234375,0.0128516329963,0.052978515625,0.00744929018672,0.62451171875,0.0147700033811,0.73046875,0.0149385337312
14,V_cache,raw,dct_ii_ortho,0.95,4,426.75,3.76662979333,512,0,0.83349609375,0.0073566988151,0.82958984375,0.00505082052382,0.033203125,0.00497951124374,0.79638671875,0.00607905253808,0.86279296875,0.00797858136639
14,V_cache,raw,dct_ii_ortho,0.99,4,494.75,1.29903810568,512,0,0.96630859375,0.00253718380015,0.965087890625,0.00174351279994,0.007080078125,0.00126859190007,0.9580078125,0.00218366013428,0.97216796875,0.00212836862478
14,V_cache,raw,rfft_parseval,0.9,4,175.5,2.87228132327,257,0,0.682879377432,0.0111761919193,0.677529182879,0.0126365574482,0.0530155642023,0.0071977862777,0.624513618677,0.0136186770428,0.730544747082,0.0154114586749
14,V_cache,raw,rfft_parseval,0.95,4,214,1.87082869339,257,0,0.832684824903,0.00727948907933,0.829766536965,0.00575494142325,0.0330739299611,0.00583657587549,0.796692607004,0.00747193166135,0.862840466926,0.00886228947388
14,V_cache,raw,rfft_parseval,0.99,4,248.25,0.829156197589,257,0,0.965953307393,0.00322628870657,0.964494163424,0.0021200870348,0.00729571984436,0.000842437163214,0.95719844358,0.00275138825364,0.971789883268,0.00168487432643
15,K_post_rope,mean_removed,dct_ii_ortho,0.9,4,306,13.0192165663,512,0,0.59765625,0.025428157356,0.5966796875,0.0250026701455,0.03271484375,0.00671275736566,0.56396484375,0.0231251567114,0.62939453125,0.0283833820885
15,K_post_rope,mean_removed,dct_ii_ortho,0.95,4,398,8.48528137424,512,0,0.77734375,0.0165728151841,0.775390625,0.016928648265,0.0224609375,0.004528134031,0.7529296875,0.017054930856,0.7978515625,0.0179804224995
15,K_post_rope,mean_removed,dct_ii_ortho,0.99,4,488.75,2.38484800354,512,0,0.95458984375,0.00465790625692,0.953369140625,0.00513856571774,0.005615234375,0.00232895312846,0.94775390625,0.00623395768301,0.958984375,0.00497951124374
15,K_post_rope,mean_removed,rfft_parseval,0.9,4,154.5,6.80073525437,257,0,0.601167315175,0.0264620048808,0.599221789883,0.0255893899571,0.0311284046693,0.00583657587549,0.568093385214,0.0231836095094,0.630350194553,0.0289876739801
15,K_post_rope,mean_removed,rfft_parseval,0.95,4,200.25,4.4930501889,257,0,0.779182879377,0.0174826855599,0.777723735409,0.0179038543962,0.0218871595331,0.00483943305986,0.755836575875,0.0179104597661,0.799610894942,0.019161201949
15,K_post_rope,mean_removed,rfft_parseval,0.99,4,245.25,1.78535710714,257,0,0.954280155642,0.00694691481376,0.953307392996,0.00496013571361,0.00486381322957,0.00217516340224,0.948443579767,0.00575494142325,0.958171206226,0.00505462297929
15,K_post_rope,raw,dct_ii_ortho,0.9,4,1,0,512,0,0.001953125,0,0.197998046875,0.0154311553643,0.196044921875,0.0154311553643,0.001953125,0,0.39404296875,0.0308623107286
15,K_post_rope,raw,dct_ii_ortho,0.95,4,1,0,512,0,0.001953125,0,0.313720703125,0.0154311553643,0.311767578125,0.0154311553643,0.001953125,0,0.62548828125,0.0308623107286
15,K_post_rope,raw,dct_ii_ortho,0.99,4,148.5,11.2805141727,512,0,0.2900390625,0.0220322542435,0.4892578125,0.00842904126056,0.42822265625,0.00596023223424,0.06103515625,0.00919992367257,0.91748046875,0.0113361198889
15,K_post_rope,raw,rfft_parseval,0.9,4,1,0,257,0,0.00389105058366,0,0.199902723735,0.0157680594139,0.196011673152,0.0157680594139,0.00389105058366,0,0.395914396887,0.0315361188277
15,K_post_rope,raw,rfft_parseval,0.95,4,1,0,257,0,0.00389105058366,0,0.315661478599,0.0145833310803,0.311770428016,0.0145833310803,0.00389105058366,0,0.627431906615,0.0291666621606
15,K_post_rope,raw,rfft_parseval,0.99,4,75.25,5.71729831301,257,0,0.29280155642,0.0222462969378,0.490758754864,0.0090602801606,0.425583657588,0.0058970601425,0.0651750972763,0.00967886611971,0.916342412451,0.0118341683469
15,K_pre_rope,mean_removed,dct_ii_ortho,0.9,4,370.75,10.425329731,512,0,0.72412109375,0.0203619721309,0.72412109375,0.0199479474764,0.0029296875,0.00182698114589,0.72119140625,0.018701873049,0.72705078125,0.0212780845405
15,K_pre_rope,mean_removed,dct_ii_ortho,0.95,4,440,7.71362431027,512,0,0.859375,0.015065672481,0.859130859375,0.0148163391804,0.001708984375,0.00242916854762,0.857421875,0.0133185368135,0.86083984375,0.0165368107636
15,K_pre_rope,mean_removed,dct_ii_ortho,0.99,4,497.75,1.47901994577,512,0,0.97216796875,0.00288871083159,0.97216796875,0.00262947500348,0.0009765625,0.00119603991347,0.97119140625,0.00212836862478,0.97314453125,0.00348702559987
15,K_pre_rope,mean_removed,rfft_parseval,0.9,4,187.25,5.11737237261,257,0,0.72859922179,0.0199119547573,0.72859922179,0.0204280155642,0.00291828793774,0.000972762645914,0.725680933852,0.0195522872006,0.731517509728,0.0213121617706
15,K_pre_rope,mean_removed,rfft_parseval,0.95,4,221.5,4.15331193146,257,0,0.86186770428,0.016160746815,0.861381322957,0.0149675900325,0.00145914396887,0.000842437163214,0.859922178988,0.01429663274,0.862840466926,0.0156551332096
15,K_pre_rope,mean_removed,rfft_parseval,0.99,4,250,1,257,0,0.972762645914,0.00389105058366,0.971789883268,0.00322628870657,0.00194552529183,0,0.969844357977,0.00322628870657,0.97373540856,0.00322628870657
15,K_pre_rope,raw,dct_ii_ortho,0.9,4,1,0,512,0,0.001953125,0,0.194091796875,0.0170880997994,0.192138671875,0.0170880997994,0.001953125,0,0.38623046875,0.0341761995988
15,K_pre_rope,raw,dct_ii_ortho,0.95,4,1,0,512,0,0.001953125,0,0.309814453125,0.0161852529726,0.307861328125,0.0161852529726,0.001953125,0,0.61767578125,0.0323705059452
15,K_pre_rope,raw,dct_ii_ortho,0.99,4,129.75,16.0837651065,512,0,0.25341796875,0.0314136037236,0.464599609375,0.00829719016991,0.451416015625,0.00536554223043,0.01318359375,0.00709269484684,0.916015625,0.0120398710995
15,K_pre_rope,raw,rfft_parseval,0.9,4,1,0,257,0,0.00389105058366,0,0.196011673152,0.0168136050753,0.192120622568,0.0168136050753,0.00389105058366,0,0.38813229572,0.0336272101507
15,K_pre_rope,raw,rfft_parseval,0.95,4,1,0,257,0,0.00389105058366,0,0.312256809339,0.0159544936448,0.308365758755,0.0159544936448,0.00389105058366,0,0.620622568093,0.0319089872896
15,K_pre_rope,raw,rfft_parseval,0.99,4,65.75,8.43726851534,257,0,0.255836575875,0.0328298385811,0.466439688716,0.00770572933743,0.449902723735,0.00556688868787,0.0165369649805,0.00637883124932,0.916342412451,0.0118341683469
15,V_cache,mean_removed,dct_ii_ortho,0.9,4,400.75,7.8541390362,512,0,0.78271484375,0.0153401153051,0.781494140625,0.0156001847623,0.010986328125,0.00760763498578,0.7705078125,0.0209676860875,0.79248046875,0.0127608733842
15,V_cache,mean_removed,dct_ii_ortho,0.95,4,455.75,4.26468052731,512,0,0.89013671875,0.0083294541549,0.88916015625,0.00937957651968,0.00537109375,0.00470881384814,0.8837890625,0.0125441724401,0.89453125,0.00793363125453
15,V_cache,mean_removed,dct_ii_ortho,0.99,4,501,0.707106781187,512,0,0.978515625,0.001381067932,0.978515625,0.00207160189801,0.0009765625,0.00119603991347,0.9775390625,0.0029296875,0.9794921875,0.00169145586677
15,V_cache,mean_removed,rfft_parseval,0.9,4,201.25,3.96074487944,257,0,0.783073929961,0.0154114586749,0.782101167315,0.01519503828,0.011673151751,0.00802160627552,0.770428015564,0.0214890292163,0.793774319066,0.0113442643869
15,V_cache,mean_removed,rfft_parseval,0.95,4,228.5,2.17944947177,257,0,0.889105058366,0.00848034813918,0.888618677043,0.00829704382745,0.00632295719844,0.00443114473694,0.882295719844,0.0114687024538,0.894941634241,0.00673949730572
15,V_cache,mean_removed,rfft_parseval,0.99,4,251.25,0.433012701892,257,0,0.977626459144,0.00168487432643,0.977626459144,0.00217516340224,0.000972762645914,0.000972762645914,0.976653696498,0.00275138825364,0.97859922179,0.00194552529183
15,V_cache,raw,dct_ii_ortho,0.9,4,382,8.60232526704,512,0,0.74609375,0.0168014165372,0.744140625,0.0165871950698,0.02197265625,0.00664134302184,0.72216796875,0.0215895419623,0.76611328125,0.0131292281833
15,V_cache,raw,dct_ii_ortho,0.95,4,446.25,4.91807889323,512,0,0.87158203125,0.00960562283833,0.869140625,0.00964278205963,0.01171875,0.00521341711525,0.857421875,0.0137414524214,0.880859375,0.00717623948081
15,V_cache,raw,dct_ii_ortho,0.99,4,498.75,0.829156197589,512,0,0.97412109375,0.00161944569842,0.974609375,0.00154408088875,0.00244140625,0.00109183006714,0.97216796875,0.00253718380015,0.97705078125,0.000845727933383
15,V_cache,raw,rfft_parseval,0.9,4,191.75,4.14578098794,257,0,0.746108949416,0.0161314435329,0.744163424125,0.0160726766944,0.022373540856,0.00622872007532,0.721789883268,0.0206812175345,0.766536964981,0.0129051548263
15,V_cache,raw,rfft_parseval,0.95,4,223.75,2.38484800354,257,0,0.870622568093,0.00927956421612,0.869163424125,0.00986047418906,0.0121595330739,0.00556688868787,0.857003891051,0.0138597342887,0.881322957198,0.00802160627552
15,V_cache,raw,rfft_parseval,0.99,4,250.25,0.433012701892,257,0,0.97373540856,0.00168487432643,0.973249027237,0.00161314435329,0.00243190661479,0.000842437163214,0.970817120623,0.00194552529183,0.975680933852,0.00168487432643
16,K_post_rope,mean_removed,dct_ii_ortho,0.9,4,296.5,15.8192920196,512,0,0.5791015625,0.0308970547257,0.580810546875,0.0294703118243,0.009521484375,0.00367834940755,0.5712890625,0.0319889440511,0.59033203125,0.0272170263855
16,K_post_rope,mean_removed,dct_ii_ortho,0.95,4,391.5,11.3688170009,512,0,0.7646484375,0.0222047207049,0.76513671875,0.0221132653793,0.00830078125,0.00348702559987,0.7568359375,0.0250693313535,0.7734375,0.0193349510481
16,K_post_rope,mean_removed,dct_ii_ortho,0.99,4,487,3.2403703492,512,0,0.951171875,0.00632884833829,0.95166015625,0.00638510587433,0.00146484375,0.000845727933383,0.9501953125,0.00710948231375,0.953125,0.00569428895981
16,K_post_rope,mean_removed,rfft_parseval,0.9,4,149.5,7.79422863406,257,0,0.581712062257,0.0303277378757,0.582684824903,0.0306536016665,0.00972762645914,0.00363974453966,0.572957198444,0.0329449303928,0.592412451362,0.0286428635493
16,K_post_rope,mean_removed,rfft_parseval,0.95,4,197,5.7879184514,257,0,0.766536964981,0.0225210834685,0.767023346304,0.0223259093726,0.00924124513619,0.00347345740688,0.757782101167,0.0249717853171,0.77626459144,0.0199357018793
16,K_post_rope,mean_removed,rfft_parseval,0.99,4,244.5,1.80277563773,257,0,0.951361867704,0.0070146911974,0.951848249027,0.0058970601425,0.00145914396887,0.000842437163214,0.950389105058,0.00575494142325,0.953307392996,0.00615229116764
16,K_post_rope,raw,dct_ii_ortho,0.9,4,183.5,13.4629120178,512,0,0.3583984375,0.0262947500348,0.355224609375,0.025646388734,0.040283203125,0.00901338620214,0.31494140625,0.0182371576142,0.3955078125,0.0338432098656
16,K_post_rope,raw,dct_ii_ortho,0.95,4,297,14.1244468918,512,0,0.580078125,0.0275868103356,0.57958984375,0.0273568258356,0.033203125,0.0048828125,0.54638671875,0.0230011049088,0.61279296875,0.0318657296856
16,K_post_rope,raw,dct_ii_ortho,0.99,4,463,5.52268050859,512,0,0.904296875,0.0107864853683,0.904541015625,0.0101575410462,0.010498046875,0.000809722849208,0.89404296875,0.0103695120027,0.9150390625,0.0100067878574
16,K_post_rope,raw,rfft_parseval,0.9,4,92.75,7.04893608994,257,0,0.360894941634,0.0274277668869,0.358949416342,0.024474213279,0.0398832684825,0.00831128769,0.31906614786,0.0178310338325,0.398832684825,0.0319089872896
16,K_post_rope,raw,rfft_parseval,0.95,4,149.5,6.72681202354,257,0,0.581712062257,0.0261743658503,0.58219844358,0.0282059234774,0.033560311284,0.00443114473694,0.548638132296,0.0244548737159,0.615758754864,0.0321306314492
16,K_post_rope,raw,rfft_parseval,0.99,4,232.75,2.86138078556,257,0,0.905642023346,0.0111337773757,0.9046692607,0.0107445146082,0.0107003891051,0.000972762645914,0.893968871595,0.0107884596366,0.915369649805,0.0107884596366
16,K_pre_rope,mean_removed,dct_ii_ortho,0.9,4,321.5,16.8151717208,512,0,0.6279296875,0.0328421322672,0.630859375,0.0332103048303,0.0283203125,0.00371863921185,0.6025390625,0.0358679056098,0.6591796875,0.030773342298
16,K_pre_rope,mean_removed,dct_ii_ortho,0.95,4,409,11.5758369028,512,0,0.798828125,0.0226090564508,0.799560546875,0.0215217958022,0.019775390625,0.00367834940755,0.77978515625,0.0246811561643,0.8193359375,0.0185546875
16,K_pre_rope,mean_removed,dct_ii_ortho,0.99,4,491,3.2403703492,512,0,0.958984375,0.00632884833829,0.9599609375,0.00632884833829,0.00390625,0.0009765625,0.9560546875,0.00710948231375,0.9638671875,0.00560992445951
16,K_pre_rope,mean_removed,rfft_parseval,0.9,4,162.25,8.4075858604,257,0,0.631322957198,0.0327143418693,0.633754863813,0.0332842648072,0.0286964980545,0.00287747071162,0.605058365759,0.0348569511034,0.662451361868,0.0318941562466
16,K_pre_rope,mean_removed,rfft_parseval,0.95,4,206,5.7879184514,257,0,0.801556420233,0.0225210834685,0.802529182879,0.0215549803562,0.0204280155642,0.00322628870657,0.782101167315,0.0247624942828,0.822957198444,0.0183540488951
16,K_pre_rope,mean_removed,rfft_parseval,0.99,4,246.25,1.47901994577,257,0,0.958171206226,0.00575494142325,0.959143968872,0.00659759725985,0.00389105058366,0.00137569412682,0.955252918288,0.0070146911974,0.963035019455,0.00645257741314
16,K_pre_rope,raw,dct_ii_ortho,0.9,4,180.5,15.5964739605,512,0,0.3525390625,0.0304618632041,0.348388671875,0.0302685149098,0.046630859375,0.00684900397417,0.3017578125,0.0270103841522,0.39501953125,0.0345922368243
16,K_pre_rope,raw,dct_ii_ortho,0.95,4,295,14.4048602909,512,0,0.576171875,0.0281344927556,0.5751953125,0.0278020329013,0.03564453125,0.00355474115688,0.53955078125,0.0251784630554,0.61083984375,0.0306141051551
16,K_pre_rope,raw,dct_ii_ortho,0.99,4,462.5,5.59016994375,512,0,0.9033203125,0.0109183006714,0.903564453125,0.0106390422703,0.010986328125,0.000809722849208,0.892578125,0.0109618868753,0.91455078125,0.0103695120027
16,K_pre_rope,raw,rfft_parseval,0.9,4,91.5,7.79422863406,257,0,0.356031128405,0.0303277378757,0.351167315175,0.0297767079086,0.045719844358,0.00622872007532,0.305447470817,0.0277194685774,0.396887159533,0.0329018181426
16,K_pre_rope,raw,rfft_parseval,0.95,4,148.75,7.52911017319,257,0,0.578793774319,0.0292961485338,0.578307392996,0.0277322671015,0.0355058365759,0.00373596583068,0.54280155642,0.0254410444176,0.613813229572,0.0303121331729
16,K_pre_rope,raw,rfft_parseval,0.99,4,232.5,3.04138126515,257,0,0.9046692607,0.0118341683469,0.904182879377,0.011292010473,0.011186770428,0.000842437163214,0.892996108949,0.0118341683469,0.915369649805,0.0107884596366
16,V_cache,mean_removed,dct_ii_ortho,0.9,4,369.5,7.43303437366,512,0,0.7216796875,0.0145176452611,0.720458984375,0.0159178938601,0.046630859375,0.0113334906137,0.673828125,0.023559254066,0.76708984375,0.014443554158
16,V_cache,mean_removed,dct_ii_ortho,0.95,4,439.25,3.96074487944,512,0,0.85791015625,0.00773582984265,0.855712890625,0.0090397991121,0.027099609375,0.00386791492133,0.82861328125,0.0119104598805,0.8828125,0.00717623948081
16,V_cache,mean_removed,dct_ii_ortho,0.99,4,497.75,1.08972473589,512,0,0.97216796875,0.00212836862478,0.9716796875,0.00316442416914,0.00537109375,0.00176052308372,0.96630859375,0.00444845389607,0.97705078125,0.00253718380015
16,V_cache,mean_removed,rfft_parseval,0.9,4,185.5,3.90512483795,257,0,0.721789883268,0.01519503828,0.7203307393,0.0158279572911,0.0471789883268,0.0110377487528,0.673151750973,0.0228547473239,0.767509727626,0.0149121689852
16,V_cache,mean_removed,rfft_parseval,0.95,4,220.5,1.80277563773,257,0,0.857976653696,0.0070146911974,0.855544747082,0.0090602801606,0.0267509727626,0.00463978210806,0.828793774319,0.0126084449385,0.882295719844,0.00694691481376
16,V_cache,mean_removed,rfft_parseval,0.99,4,249.5,0.5,257,0,0.970817120623,0.00194552529183,0.970817120623,0.00363974453966,0.00583657587549,0.00137569412682,0.964980544747,0.00476554424666,0.976653696498,0.00275138825364
16,V_cache,raw,dct_ii_ortho,0.9,4,343,10.6066017178,512,0,0.669921875,0.0207160189801,0.670654296875,0.0209378165605,0.060302734375,0.014158051433,0.6103515625,0.0335033531219,0.73095703125,0.0124583504123
16,V_cache,raw,dct_ii_ortho,0.95,4,424.25,5.06828373318,512,0,0.82861328125,0.00989899166636,0.826171875,0.0127888680212,0.03857421875,0.00788842501045,0.78759765625,0.0200789894482,0.86474609375,0.00695693693788
16,V_cache,raw,dct_ii_ortho,0.99,4,495,1.58113883008,512,0,0.966796875,0.00308816177751,0.96533203125,0.0037505594472,0.0078125,0.00218366013428,0.95751953125,0.0057567510364,0.97314453125,0.00212836862478
16,V_cache,raw,rfft_parseval,0.9,4,172.25,5.3091901454,257,0,0.670233463035,0.020658327414,0.670233463035,0.0204280155642,0.0603112840467,0.0139617705199,0.609922178988,0.0321306314492,0.730544747082,0.0138597342887
16,V_cache,raw,rfft_parseval,0.95,4,212.75,2.86138078556,257,0,0.827821011673,0.0111337773757,0.826361867704,0.0119436081302,0.0384241245136,0.00732807352788,0.787937743191,0.0185591284322,0.864785992218,0.00694691481376
16,V_cache,raw,rfft_parseval,0.99,4,248.25,0.829156197589,257,0,0.965953307393,0.00322628870657,0.964494163424,0.00373596583068,0.00826848249027,0.00161314435329,0.956225680934,0.00505462297929,0.972762645914,0.00275138825364
17,K_post_rope,mean_removed,dct_ii_ortho,0.9,4,299.5,12.0104121495,512,0,0.5849609375,0.0234578362294,0.582275390625,0.0246315992004,0.013427734375,0.00776275053495,0.56884765625,0.0285842696353,0.595703125,0.0227352475133
17,K_post_rope,mean_removed,dct_ii_ortho,0.95,4,394.5,7.53325958666,512,0,0.7705078125,0.0147133976302,0.768310546875,0.016022396982,0.007080078125,0.00579287622935,0.76123046875,0.0200789894482,0.775390625,0.0133185368135
17,K_post_rope,mean_removed,dct_ii_ortho,0.99,4,487.75,2.16506350946,512,0,0.95263671875,0.00422863966692,0.952392578125,0.00454783593999,0.001708984375,0.00106418431239,0.95068359375,0.00505082052382,0.9541015625,0.00425673724955
17,K_post_rope,mean_removed,rfft_parseval,0.9,4,151.25,6.01560470776,257,0,0.588521400778,0.0234070222092,0.58560311284,0.0249528313976,0.0126459143969,0.00808037340751,0.572957198444,0.0287747071162,0.598249027237,0.0234070222092
17,K_post_rope,mean_removed,rfft_parseval,0.95,4,198.5,3.90512483795,257,0,0.772373540856,0.01519503828,0.770428015564,0.0161020869234,0.0068093385214,0.00622872007532,0.763618677043,0.0208407444413,0.777237354086,0.0127205222088
17,K_post_rope,mean_removed,rfft_parseval,0.99,4,245,1.58113883008,257,0,0.953307392996,0.00615229116764,0.952821011673,0.00503116752568,0.00243190661479,0.000842437163214,0.950389105058,0.00575494142325,0.955252918288,0.00435032680447
17,K_post_rope,raw,dct_ii_ortho,0.9,4,166.25,7.08431365765,512,0,0.32470703125,0.0138365501126,0.314208984375,0.0215771147362,0.036865234375,0.0110566326897,0.27734375,0.0291336599418,0.35107421875,0.0180795982242
17,K_post_rope,raw,dct_ii_ortho,0.95,4,282.25,11.3219918742,512,0,0.55126953125,0.0221132653793,0.53857421875,0.0240648858015,0.04052734375,0.0132916578016,0.498046875,0.0355608231563,0.5791015625,0.0157162860737
17,K_post_rope,raw,dct_ii_ortho,0.99,4,458,4.52769256907,512,0,0.89453125,0.00884314954896,0.89013671875,0.0104838430437,0.01318359375,0.00528156925117,0.876953125,0.0148103036017,0.9033203125,0.0075011188944
17,K_post_rope,raw,rfft_parseval,0.9,4,84.25,3.69966214674,257,0,0.327821011673,0.0143955725554,0.316634241245,0.0212843934699,0.0364785992218,0.0121010265609,0.280155642023,0.0297608142817,0.353112840467,0.0176978651738
17,K_post_rope,raw,rfft_parseval,0.95,4,142.5,5.4083269132,257,0,0.554474708171,0.0210440735922,0.542315175097,0.023723245911,0.0403696498054,0.0127112201803,0.501945525292,0.0346936857979,0.582684824903,0.0156551332096
17,K_post_rope,raw,rfft_parseval,0.99,4,229.75,2.27760839479,257,0,0.893968871595,0.00886228947388,0.890564202335,0.0104203722206,0.0131322957198,0.00556688868787,0.877431906615,0.0149438633227,0.903696498054,0.00747193166135
17,K_pre_rope,mean_removed,dct_ii_ortho,0.9,4,346.5,13.1244047484,512,0,0.6767578125,0.0256336030242,0.6728515625,0.0273088504963,0.015625,0.00845727933383,0.6572265625,0.0336737102531,0.6884765625,0.0223758578855
17,K_pre_rope,mean_removed,dct_ii_ortho,0.95,4,425.5,6.98212002188,512,0,0.8310546875,0.0136369531677,0.828125,0.0155485188751,0.0087890625,0.00759587362603,0.8193359375,0.0221617299178,0.8369140625,0.0103810017702
17,K_pre_rope,mean_removed,dct_ii_ortho,0.99,4,495.25,1.92028643697,512,0,0.96728515625,0.0037505594472,0.967041015625,0.00470248053815,0.002197265625,0.00106418431239,0.96484375,0.00569428895981,0.96923828125,0.0037505594472
17,K_pre_rope,mean_removed,rfft_parseval,0.9,4,175,6.44204936336,257,0,0.68093385214,0.0250663399353,0.677529182879,0.0263679691993,0.0150778210117,0.00770572933743,0.662451361868,0.0323653789098,0.692607003891,0.0214890292163
17,K_pre_rope,mean_removed,rfft_parseval,0.95,4,214,3.67423461417,257,0,0.832684824903,0.01429663274,0.830252918288,0.0159470781233,0.00729571984436,0.00636026110439,0.822957198444,0.0214007782101,0.837548638132,0.0114687024538
17,K_pre_rope,mean_removed,rfft_parseval,0.99,4,248.5,1.11803398875,257,0,0.966926070039,0.00435032680447,0.965953307393,0.00401080313776,0.00194552529183,0.00137569412682,0.964007782101,0.00505462297929,0.967898832685,0.00322628870657
17,K_pre_rope,raw,dct_ii_ortho,0.9,4,160,12.2270192606,512,0,0.3125,0.0238808969934,0.302978515625,0.0217422270643,0.042724609375,0.0112913389452,0.26025390625,0.0281810625596,0.345703125,0.0201560228912
17,K_pre_rope,raw,dct_ii_ortho,0.95,4,278.5,12.0519707932,512,0,0.5439453125,0.0235390054555,0.532470703125,0.0258869662419,0.039306640625,0.013035829174,0.4931640625,0.037173567013,0.57177734375,0.0172702531092
17,K_pre_rope,raw,dct_ii_ortho,0.99,4,457,4.52769256907,512,0,0.892578125,0.00884314954896,0.888427734375,0.0101575410462,0.012451171875,0.00523053839981,0.8759765625,0.0146484375,0.90087890625,0.00681847658387
17,K_pre_rope,raw,rfft_parseval,0.9,4,81,6.44204936336,257,0,0.315175097276,0.0250663399353,0.306420233463,0.0227093726263,0.0418287937743,0.0108758170112,0.264591439689,0.0297608142817,0.348249027237,0.0195522872006
17,K_pre_rope,raw,rfft_parseval,0.95,4,140.5,5.85234995536,257,0,0.546692607004,0.0227717897096,0.535019455253,0.0251040620634,0.0389105058366,0.0131232855673,0.496108949416,0.0362411206424,0.573929961089,0.0170719151506
17,K_pre_rope,raw,rfft_parseval,0.99,4,229.25,2.27760839479,257,0,0.892023346304,0.00886228947388,0.889591439689,0.010329163707,0.0121595330739,0.00573435122692,0.877431906615,0.0149438633227,0.901750972763,0.00747193166135
17,V_cache,mean_removed,dct_ii_ortho,0.9,4,400.25,2.16506350946,512,0,0.78173828125,0.00422863966692,0.76904296875,0.00460643609964,0.03076171875,0.00280496222975,0.73828125,0.00730792458354,0.7998046875,0.00218366013428
17,V_cache,mean_removed,dct_ii_ortho,0.95,4,456,1.22474487139,512,0,0.890625,0.00239207982694,0.88232421875,0.00348702559987,0.01708984375,0.000845727933383,0.865234375,0.00365396229177,0.8994140625,0.00352104616745
17,V_cache,mean_removed,dct_ii_ortho,0.99,4,501,0.707106781187,512,0,0.978515625,0.001381067932,0.976318359375,0.00211431983346,0.003173828125,0.000422863966692,0.97314453125,0.00212836862478,0.9794921875,0.00218366013428
17,V_cache,mean_removed,rfft_parseval,0.9,4,200.75,1.08972473589,257,0,0.781128404669,0.00424017406959,0.768968871595,0.00605539863715,0.0306420233463,0.00287747071162,0.738326848249,0.00886228947388,0.799610894942,0.00336974865286
17,V_cache,mean_removed,rfft_parseval,0.95,4,228.5,0.866025403784,257,0,0.889105058366,0.00336974865286,0.881809338521,0.00287747071162,0.0170233463035,0.000842437163214,0.864785992218,0.00322628870657,0.898832684825,0.00275138825364
17,V_cache,mean_removed,rfft_parseval,0.99,4,251.25,0.433012701892,257,0,0.977626459144,0.00168487432643,0.976167315175,0.000842437163214,0.0034046692607,0.000842437163214,0.972762645914,0,0.979571984436,0.00168487432643
17,V_cache,raw,dct_ii_ortho,0.9,4,386.75,4.81534007106,512,0,0.75537109375,0.0094049610763,0.740478515625,0.009967995929,0.039794921875,0.00422158605122,0.70068359375,0.0138365501126,0.7802734375,0.00655098040283
17,V_cache,raw,dct_ii_ortho,0.95,4,449,2.5495097568,512,0,0.876953125,0.00497951124374,0.866455078125,0.00470248053815,0.023193359375,0.00252541026191,0.84326171875,0.00695693693788,0.8896484375,0.0029296875
